comid	hhbarcode	gender	age
1	10159	1	33
1	10159	2	10
1	10159	1	4
1	10159	2	1
1	10160	1	63
1	10160	2	51
1	10160	1	8
1	10160	2	18
1	10160	1	16
1	10160	1	12
1	10160	1	25
1	10160	1	5
1	10160	2	6
1	10161	1	34
1	10161	2	14
1	10161	2	10
1	10161	1	8
1	10161	1	4
1	10161	1	36
1	10162	2	30
1	10162	2	14
1	10162	1	3
1	10162	1	6
1	10162	1	9
1	10163	2	28
1	10163	1	4
1	10163	1	40
1	10164	2	34
1	10165	2	26
1	10165	2	8
1	10165	2	5
1	10165	1	3
1	10165	1	1
1	10166	2	42
1	10166	1	26
1	10166	1	23
1	10166	2	16
1	10166	2	14
1	10166	2	6
1	10166	1	6
1	10166	1	4
1	10167	2	44
1	10167	1	20
1	10167	2	22
1	10167	2	16
1	10167	2	14
1	10167	2	12
1	10168	1	39
1	10169	1	61
1	10169	2	48
1	10169	2	24
1	10169	1	22
1	10169	1	31
1	10169	2	28
1	10169	2	6
1	10169	2	12
1	10169	1	12
1	10169	1	12
1	10170	1	48
1	10170	2	42
1	10170	1	19
1	10171	1	80
1	10172	2	33
1	10172	1	25
1	10172	2	20
1	10172	1	15
1	10173	1	20
1	10173	2	21
1	10174	2	38
1	10174	2	27
1	10174	2	5
1	10174	2	13
1	10175	1	19
1	10176	2	39
1	10176	2	10
1	10176	2	7
1	10176	2	7
1	10176	2	1
1	10177	1	47
1	10177	2	39
1	10177	2	22
1	10177	2	19
1	10178	1	30
1	10178	2	26
1	10178	1	1
1	10179	2	37
1	10179	1	26
1	10179	2	15
1	10180	2	30
1	10180	1	19
1	10180	2	62
1	10180	2	18
1	10180	1	10
1	10180	2	7
1	10181	2	18
1	10181	1	9
1	10181	1	9
1	10181	1	41
1	10182	2	13
1	10182	1	19
1	10182	1	46
1	10182	1	27
1	10182	2	38
1	10183	2	38
1	10183	1	10
1	10183	1	10
1	10183	2	13
1	10184	2	50
1	10184	1	23
1	10184	1	5
1	10184	2	20
1	10184	1	4
1	10184	2	2
1	10184	1	4
1	10184	1	0
1	10185	1	42
1	10185	2	17
1	10185	2	15
1	10185	1	12
1	10185	2	6
1	10185	1	2
1	10186	1	52
1	10186	2	42
1	10186	2	20
1	10186	1	12
1	10186	2	28
1	10186	2	38
1	10187	1	62
1	10187	2	59
1	10187	1	27
1	10187	2	23
1	10187	2	15
1	10187	1	11
1	10187	1	21
1	10187	1	16
1	10187	2	13
1	10188	2	60
1	10188	1	36
1	10188	1	39
1	10189	2	36
1	10189	1	57
1	10189	1	20
1	10189	1	24
1	10189	1	7
1	10190	1	35
1	10190	2	27
1	10190	1	26
1	10190	1	11
1	10190	1	22
1	10190	1	7
1	10190	1	3
1	10190	2	1
1	10191	1	40
1	10191	2	32
1	10191	2	16
1	10191	1	13
1	10191	1	6
1	10192	1	30
1	10192	2	15
1	10192	1	10
1	10192	2	8
1	10192	2	0
1	10193	1	45
1	10193	2	32
1	10193	1	18
1	10193	1	17
1	10193	2	10
1	10193	2	7
1	10193	2	8
1	10193	1	5
1	10194	2	65
1	10194	1	53
1	10194	1	22
1	10194	1	15
1	10194	2	16
1	10194	2	12
1	10194	2	5
1	10195	1	25
1	10196	1	61
1	10196	2	10
1	10196	1	13
1	10197	2	18
1	10197	1	9
1	10197	1	9
1	10197	1	41
1	10198	2	49
1	10198	1	11
1	10198	2	16
1	10199	1	24
1	10199	1	26
1	10199	2	21
1	10199	2	13
1	10199	2	8
1	10200	1	41
1	10200	2	18
1	10200	1	16
1	10200	2	13
1	10200	1	7
1	10200	1	1
1	10201	1	49
1	10201	2	43
1	10201	2	21
1	10201	2	9
1	10201	2	11
1	10202	2	35
1	10202	1	38
1	10202	1	32
1	10202	2	14
1	10202	2	4
1	10202	2	1
1	10203	1	27
1	10204	1	37
1	10204	2	10
1	10204	1	8
1	10204	1	7
1	10204	2	0
1	10205	1	24
1	10205	1	21
1	10205	2	20
1	10205	2	17
1	10205	1	14
1	10205	2	33
1	10205	2	16
1	10205	1	38
1	10206	1	30
1	10207	2	25
1	10208	1	68
1	10208	1	23
1	10208	2	13
1	10208	1	14
1	10209	1	56
1	10209	2	32
1	10209	1	10
1	10209	2	24
1	10210	1	38
1	10210	2	27
1	10210	1	13
1	10210	1	10
1	10210	2	7
1	10211	1	78
1	10211	1	27
1	10211	2	20
1	10211	2	17
1	10211	2	13
1	10211	1	14
1	10211	1	10
1	10212	1	40
1	10212	2	26
1	10212	1	23
1	10212	1	16
1	10212	1	11
1	10212	1	5
1	10212	2	20
1	10213	1	28
1	10213	1	5
1	10214	1	46
1	10214	1	24
1	10214	1	25
1	10214	2	5
1	10215	1	29
1	10215	1	9
1	10215	2	5
1	10215	1	2
1	10216	2	15
1	10216	2	18
1	10216	2	2
1	10216	2	12
1	10216	2	14
1	10216	1	2
1	10216	2	18
1	10216	2	2
1	10216	1	9
1	10216	1	31
1	10216	1	23
1	10216	1	29
1	10217	1	33
1	10217	2	7
1	10217	2	10
1	10218	2	55
1	10218	1	25
1	10218	1	13
1	10219	1	56
1	10219	2	53
1	10219	2	16
1	10219	2	14
1	10220	2	15
1	10220	1	12
1	10221	2	38
1	10221	1	17
1	10221	2	14
1	10221	1	11
1	10221	2	3
1	10222	2	2
1	10222	2	15
1	10222	2	35
1	10222	2	16
1	10222	1	12
1	10223	1	62
1	10223	2	45
1	10223	2	29
1	10223	1	21
1	10223	1	24
1	10223	1	18
1	10224	2	33
1	10224	1	40
1	10224	2	16
1	10224	1	19
1	10224	1	12
1	10224	1	12
1	10224	1	5
1	10225	1	19
1	10225	1	16
1	10226	2	62
1	10226	1	7
1	10226	2	5
1	10226	2	10
1	10226	2	24
1	10227	1	18
1	10227	1	15
1	10227	2	4
1	10227	1	2
1	10227	1	28
1	10228	1	44
1	10228	2	17
1	10228	2	14
1	10228	1	8
1	10228	2	2
1	10229	2	36
1	10229	1	13
1	10229	2	10
1	10229	2	20
1	10229	1	55
1	10230	2	44
1	10230	1	16
1	10230	1	28
1	10230	2	15
1	10231	2	20
1	10231	1	11
1	10231	1	18
1	10231	2	12
1	10231	2	9
1	10232	1	45
1	10232	2	20
1	10232	1	16
1	10232	1	12
1	10232	1	9
1	10232	1	5
1	10233	1	31
1	10233	2	18
1	10233	2	6
1	10233	1	2
1	10234	1	46
1	10234	2	10
1	10234	1	8
1	10234	1	3
1	10235	1	20
1	10236	1	3
1	10237	1	27
1	10237	2	21
1	10237	1	18
1	10237	2	10
1	10238	2	22
1	10238	1	6
1	10238	2	63
1	10239	1	9
1	10239	1	3
1	10239	1	13
1	10239	1	22
1	10239	2	32
1	10240	1	22
1	10240	1	18
1	10241	1	19
1	10241	1	15
1	10241	1	13
1	10242	1	49
1	10242	1	20
1	10242	BLANK	45
1	10243	1	35
1	10243	2	27
1	10243	1	32
1	10243	2	23
1	10243	1	8
1	10243	2	7
1	10243	1	1
1	10244	1	35
1	10244	2	11
1	10244	2	43
1	10244	2	51
1	10244	1	18
1	10244	1	23
1	10244	1	2
1	10244	1	45
1	10244	2	18
1	10244	2	53
1	10244	2	9
1	10244	2	16
1	10245	1	42
1	10245	2	28
1	10245	1	21
1	10245	1	17
1	10245	1	16
1	10245	1	14
1	10245	2	1
1	10246	1	56
1	10246	1	16
1	10246	2	20
1	10246	2	14
1	10246	2	10
1	10246	1	8
1	10246	2	5
1	10246	1	2
1	10246	1	0
1	10247	1	30
1	10247	2	15
1	10247	2	16
1	10247	2	3
1	10247	2	0
1	10248	1	24
1	10248	2	3
1	10249	2	28
1	10249	2	9
1	10249	1	6
1	10249	1	3
1	10249	1	0
1	10250	1	41
1	10250	2	33
1	10250	2	14
1	10250	2	9
1	10250	1	5
1	10251	1	29
1	10251	1	6
1	10251	2	2
1	10252	1	23
1	10253	2	49
1	10253	2	47
1	10253	2	36
1	10254	2	32
1	10255	1	42
1	10255	1	16
1	10255	2	12
1	10255	2	3
1	10256	1	40
1	10256	1	22
1	10256	2	20
1	10256	2	15
1	10257	1	42
1	10257	2	17
1	10257	2	15
1	10257	1	12
1	10257	2	6
1	10257	1	2
1	10258	2	18
1	10258	1	19
1	10258	2	21
1	10259	2	27
1	10259	2	3
1	10260	1	47
1	10260	1	25
1	10261	1	30
1	10261	1	7
1	10261	2	4
1	10261	1	1
1	10262	1	23
1	10262	2	3
1	10263	2	37
1	10263	1	13
1	10263	2	8
1	10263	2	3
1	10263	2	15
1	10264	2	35
1	10264	2	28
1	10264	2	22
1	10264	1	16
1	10264	1	17
1	10264	2	13
1	10264	2	10
1	10264	1	11
1	10264	2	1
1	10265	1	19
1	10265	2	21
1	10265	2	15
1	10266	2	38
1	10266	1	2
1	10266	1	7
1	10266	2	2
1	10267	2	34
1	10268	2	4
1	10268	1	2
1	10268	1	10
1	10269	1	33
1	10269	2	10
1	10269	1	4
1	10269	2	1
1	10270	1	45
1	10270	1	18
1	10270	1	16
1	10270	2	13
1	10270	1	7
1	10270	2	55
1	10271	1	34
1	10271	1	10
1	10271	2	7
1	10271	2	3
1	10272	1	29
1	10272	2	26
1	10272	2	15
1	10272	2	16
1	10272	1	6
1	10273	2	26
1	10273	2	19
1	10273	1	29
1	10273	1	11
1	10273	2	48
1	10273	2	0
1	10274	2	46
1	10274	2	26
1	10274	1	25
1	10274	2	23
1	10274	1	23
1	10274	1	14
1	10275	1	50
1	10275	2	39
1	10276	1	52
1	10276	2	18
1	10276	2	16
1	10276	2	8
1	10277	1	43
1	10277	1	19
1	10277	2	37
1	10277	2	16
1	10277	2	12
1	10278	2	34
1	10278	1	14
1	10279	1	18
1	10279	2	44
1	10279	1	0
1	10279	1	22
1	10279	2	15
1	10279	1	13
1	10279	2	9
1	10280	2	42
1	10280	1	30
1	10280	2	14
1	10281	1	37
1	10281	1	27
1	10281	1	21
1	10281	1	10
1	10281	1	7
1	10281	1	3
1	10281	2	7
1	10282	2	29
1	10282	2	8
1	10282	1	1
1	10283	2	10
1	10283	2	7
1	10283	2	2
1	10283	2	2
1	10283	1	35
1	10284	2	45
1	10284	1	50
1	10284	2	10
1	10284	1	15
1	10284	2	6
1	10284	1	7
1	10285	2	55
1	10285	1	7
1	10285	1	12
1	10285	1	14
1	10285	2	14
1	10285	2	19
1	10285	2	17
1	10285	2	15
1	10286	1	41
1	10286	1	12
1	10286	2	6
1	10287	1	42
1	10287	2	17
1	10287	2	15
1	10287	1	12
1	10287	2	6
1	10287	1	2
1	10288	1	47
1	10288	1	21
1	10288	1	18
1	10288	2	14
1	10288	2	11
1	10289	2	14
1	10289	1	11
1	10289	1	8
1	10289	2	4
1	10289	2	1
1	10289	1	2
1	10290	1	41
1	10290	2	18
1	10290	1	16
1	10290	2	13
1	10290	1	7
1	10290	1	1
1	10291	1	26
1	10291	2	16
1	10292	1	25
1	10293	2	42
1	10293	2	15
1	10293	1	13
1	10293	2	11
1	10293	1	8
1	10293	1	8
1	10293	1	8
1	10293	1	6
1	10293	1	3
1	10294	2	39
1	10294	1	13
1	10294	1	11
1	10294	1	5
1	10295	1	52
1	10295	2	19
1	10295	1	7
1	10295	2	6
1	10295	1	9
1	10295	1	64
1	10296	1	36
1	10296	2	45
1	10296	2	4
1	10296	1	13
1	10296	2	12
1	10296	2	12
1	10296	2	13
1	10296	1	22
1	10296	1	7
1	10296	1	9
1	10296	1	3
1	10297	2	29
1	10298	2	27
1	10298	1	15
1	10298	2	12
1	10298	2	7
1	10299	1	26
1	10299	2	16
1	10300	1	33
1	10300	1	30
1	10300	2	25
1	10300	2	25
1	10300	2	22
1	10300	1	26
1	10301	2	77
1	10301	1	23
1	10302	1	21
1	10302	2	27
1	10302	1	61
1	10302	2	55
1	10303	1	66
1	10303	2	17
1	10303	2	42
1	10303	2	15
1	10304	1	7
1	10304	2	3
1	10304	1	34
1	10305	1	20
1	10305	1	26
1	10305	2	30
1	10306	1	71
1	10306	1	20
1	10306	2	21
1	10306	2	19
1	10307	BLANK	60
1	10307	BLANK	45
1	10307	BLANK	29
1	10307	BLANK	20
1	10308	1	27
1	10309	1	53
1	10309	2	48
1	10309	2	19
1	10309	2	18
1	10309	2	17
1	10309	2	15
1	10309	2	14
1	10309	2	14
1	10309	1	12
1	10309	1	11
1	10309	1	9
1	10309	1	9
1	10309	1	6
1	10310	1	2
1	10310	2	7
1	10310	1	13
1	10310	2	12
1	10310	2	11
1	10310	1	9
1	10310	2	1
1	10311	2	40
1	10311	1	70
1	10311	1	20
1	10311	2	12
1	10311	2	15
1	10311	2	8
1	10311	2	13
1	10311	1	9
1	10311	2	7
1	10311	2	5
1	10312	1	37
1	10312	2	15
1	10312	2	10
1	10312	1	8
1	10312	1	5
1	10312	2	3
1	10312	2	1
1	10313	1	54
1	10313	2	19
1	10313	2	17
1	10313	2	16
1	10313	2	15
1	10313	2	13
1	10313	2	7
1	10314	1	21
1	10314	2	27
1	10314	1	61
1	10314	2	55
1	10315	2	58
1	10315	2	17
1	10315	2	10
1	10316	1	62
1	10316	2	85
1	10316	2	17
1	10316	1	14
1	10316	2	13
1	10316	2	13
1	10316	1	11
1	10316	1	14
1	10317	1	38
1	10317	1	15
1	10317	2	12
1	10317	1	7
1	10317	2	22
1	10317	2	3
1	10318	2	61
1	10318	2	65
1	10318	1	16
1	10319	1	68
1	10319	1	23
1	10319	2	13
1	10319	1	14
1	10320	2	16
1	10320	2	48
1	10320	1	30
1	10320	2	14
1	10320	2	8
1	10321	1	29
1	10321	1	3
1	10322	2	40
1	10322	1	45
1	10322	2	15
1	10322	2	22
1	10323	1	3
1	10323	2	0
1	10323	1	11
1	10323	1	26
1	10323	1	21
1	10323	1	31
1	10324	1	1
1	10324	2	32
1	10324	2	26
1	10324	2	23
1	10324	2	21
1	10324	2	23
1	10324	2	23
1	10324	2	20
1	10324	2	13
1	10324	1	9
1	10324	1	0
1	10325	1	30
1	10325	2	26
1	10325	2	3
1	10325	2	1
1	10325	1	1
1	10325	1	8
1	10326	2	25
1	10326	2	18
1	10326	1	11
1	10326	2	10
1	10326	2	10
1	10326	2	6
1	10327	2	65
1	10327	2	39
1	10327	1	35
1	10327	1	19
1	10327	1	20
1	10327	2	16
1	10327	1	14
1	10327	2	12
1	10327	2	6
1	10327	2	3
1	10328	1	56
1	10328	2	30
1	10328	1	21
1	10328	1	20
1	10328	2	8
1	10329	1	3
1	10329	1	30
1	10329	2	6
1	10329	2	8
1	10330	1	23
1	10331	2	30
1	10331	2	14
1	10331	1	3
1	10331	1	6
1	10331	1	9
1	10332	1	48
1	10332	2	36
1	10332	1	16
1	10332	1	8
1	10333	1	71
1	10333	2	66
1	10333	2	30
1	10333	1	6
1	10334	2	13
1	10334	1	15
1	10334	2	8
1	10335	1	18
1	10336	1	28
1	10336	2	5
1	10336	2	20
1	10337	1	35
1	10337	1	20
1	10337	1	10
1	10337	2	7
1	10337	1	3
1	10337	2	3
1	10337	2	1
1	10338	2	62
1	10338	1	12
1	10338	1	12
1	10338	1	39
1	10339	2	5
1	10339	1	41
1	10339	1	17
1	10339	1	15
1	10339	2	18
1	10340	1	45
1	10340	2	29
1	10340	2	5
1	10341	2	22
1	10342	2	50
1	10342	1	19
1	10342	2	17
1	10342	2	29
1	10342	1	12
1	10342	2	7
1	10342	2	1
1	10342	1	7
1	10343	1	28
1	10343	2	2
1	10344	2	68
1	10344	1	48
1	10344	2	43
1	10344	2	23
1	10344	1	17
1	10344	2	11
1	10344	1	7
1	10344	2	6
1	10345	2	73
1	10346	2	18
1	10347	1	35
1	10347	1	6
1	10347	2	1
1	10348	1	20
1	10349	1	23
1	10350	2	50
1	10350	2	22
1	10350	1	24
1	10350	2	20
1	10350	1	9
1	10350	2	2
1	10351	1	45
1	10351	2	2
1	10351	2	18
1	10351	1	19
1	10351	2	13
1	10351	2	14
1	10352	1	29
1	10352	2	21
1	10352	2	10
1	10352	2	4
1	10353	2	31
1	10353	2	1
1	10353	2	56
1	10353	2	29
1	10353	1	15
1	10353	1	14
1	10353	2	74
1	10353	1	5
1	10353	1	3
1	10354	1	21
1	10355	1	49
1	10355	2	17
1	10356	2	44
1	10356	1	25
1	10356	2	19
1	10356	2	16
1	10356	1	5
1	10356	2	1
1	10357	2	46
1	10357	1	50
1	10357	2	14
1	10357	2	15
1	10357	2	13
1	10357	1	8
1	10358	2	35
1	10358	2	18
1	10358	2	11
1	10358	2	10
1	10359	1	35
1	10359	1	6
1	10359	2	1
1	10360	1	48
1	10360	2	17
1	10360	1	14
1	10360	1	12
1	10360	2	7
1	10360	2	4
1	10361	1	19
1	10362	1	36
1	10362	2	0
1	10363	1	34
1	10363	2	14
1	10363	2	10
1	10363	1	8
1	10363	1	4
1	10363	1	36
1	10364	1	33
1	10364	1	12
1	10364	2	19
1	10364	2	17
1	10364	1	10
1	10364	2	6
1	10364	2	2
1	10365	2	61
1	10365	2	61
1	10365	1	25
1	10365	1	27
1	10365	2	9
1	10365	1	8
1	10365	2	5
1	10366	2	21
1	10366	1	10
1	10366	1	12
1	10366	1	9
1	10366	2	7
1	10367	2	27
1	10367	1	38
1	10367	2	22
1	10367	2	15
1	10367	1	7
1	10367	2	4
1	10367	1	5
1	10367	1	2
1	10368	2	22
1	10368	2	3
1	10368	2	19
1	10369	1	34
1	10369	2	71
1	10369	2	20
1	10369	2	2
1	10369	1	30
1	10369	1	49
1	10369	1	13
1	10369	2	6
1	10369	2	9
1	10369	2	18
1	10369	1	8
1	10370	2	73
1	10371	1	17
1	10371	2	14
1	10371	2	14
1	10372	2	72
1	10373	2	33
1	10373	1	25
1	10373	2	20
1	10373	1	15
1	10374	1	39
1	10374	1	20
1	10374	2	13
1	10374	1	11
1	10374	1	9
1	10374	2	6
1	10374	2	5
1	10374	1	2
1	10375	2	69
1	10376	2	40
1	10376	1	18
1	10377	1	40
1	10377	2	21
1	10377	1	24
1	10377	1	23
1	10377	2	13
1	10377	2	10
1	10377	1	10
1	10377	1	3
1	10377	1	1
1	10378	2	33
1	10378	2	10
1	10378	1	8
1	10378	2	6
1	10378	1	3
1	10378	1	1
1	10379	1	16
1	10379	2	14
1	10379	2	11
1	10379	2	9
1	10379	2	43
1	10380	1	55
1	10380	1	22
1	10380	2	18
1	10381	1	5
1	10381	2	2
1	10381	2	9
1	10382	1	20
1	10382	1	12
1	10382	1	10
1	10382	2	24
1	10382	1	3
1	10383	1	40
1	10383	2	36
1	10383	1	20
1	10383	1	10
1	10383	2	7
1	10383	2	5
1	10384	1	41
1	10384	2	33
1	10384	2	14
1	10384	2	9
1	10384	1	5
1	10385	2	19
1	10385	2	18
1	10386	2	11
1	10386	2	9
1	10386	2	12
1	10386	2	11
1	10386	2	5
1	10386	1	2
1	10386	1	18
1	10386	1	21
1	10386	1	32
1	10387	1	35
1	10387	2	11
1	10387	2	5
1	10387	1	3
1	10387	1	16
1	10388	1	43
1	10388	2	19
1	10389	1	16
1	10389	2	14
1	10389	2	45
1	10390	1	45
1	10390	1	35
1	10390	2	11
1	10391	1	51
1	10391	2	18
1	10391	1	11
1	10391	1	24
1	10392	2	38
1	10392	2	22
1	10392	2	18
1	10392	2	11
1	10393	2	41
1	10393	1	21
1	10393	1	11
1	10393	1	12
1	10393	1	5
1	10393	1	67
1	10394	1	40
1	10394	2	15
1	10394	2	4
1	10394	1	2
1	10395	1	42
1	10395	2	19
1	10395	1	16
1	10395	2	13
1	10396	2	62
1	10396	1	12
1	10396	1	12
1	10396	1	39
1	10397	2	45
1	10397	1	8
1	10398	1	28
1	10398	2	26
1	10398	1	20
1	10398	2	0
1	10399	1	47
1	10399	2	12
1	10400	2	71
1	10400	2	26
1	10400	1	10
1	10400	2	6
1	10400	2	3
1	10400	1	24
1	10401	2	38
1	10401	2	24
1	10401	1	20
1	10401	1	14
1	10401	2	12
1	10401	2	12
1	10401	1	6
1	10401	2	2
1	10402	1	42
1	10402	2	17
1	10402	2	15
1	10402	1	12
1	10402	2	6
1	10402	1	2
1	10403	2	39
1	10403	2	37
1	10403	1	27
1	10403	2	31
1	10403	2	24
1	10403	1	20
1	10403	1	18
1	10403	2	17
1	10403	1	11
1	10403	2	9
1	10403	1	3
1	10403	1	3
1	10403	2	0
1	10404	2	50
1	10404	2	25
1	10404	2	15
1	10404	1	27
1	10404	1	29
1	10404	2	2
1	10404	2	7
1	10404	1	8
1	10405	2	38
1	10405	2	65
1	10405	2	21
1	10405	1	15
1	10406	2	59
1	10406	2	36
1	10406	2	13
1	10406	2	9
1	10406	1	6
1	10407	2	45
1	10407	2	21
1	10407	2	24
1	10407	2	19
1	10407	2	17
1	10407	2	5
1	10408	1	42
1	10408	2	18
1	10408	1	12
1	10408	2	10
1	10408	2	7
1	10408	2	4
1	10409	1	37
1	10409	2	10
1	10409	2	7
1	10410	2	43
1	10410	1	21
1	10410	2	19
1	10410	1	14
1	10410	2	12
1	10411	2	18
1	10411	1	2
1	10411	1	1
1	10411	1	20
1	10411	2	19
1	10412	1	28
1	10412	1	26
1	10413	2	63
1	10413	2	4
1	10413	1	22
1	10413	2	3
1	10414	2	56
1	10414	1	17
1	10415	1	31
1	10416	2	23
1	10416	2	19
1	10416	2	14
1	10416	1	2
1	10417	2	31
1	10417	2	10
1	10417	2	7
1	10417	1	2
1	10418	2	23
1	10418	2	27
1	10418	2	7
1	10418	1	8
1	10418	1	2
1	10418	2	29
1	10418	1	33
1	10419	2	38
1	10419	2	11
1	10419	1	21
1	10419	1	13
1	10419	1	6
1	10419	1	6
1	10420	1	44
1	10420	2	52
1	10420	2	34
1	10421	2	16
1	10421	2	48
1	10421	1	30
1	10421	2	14
1	10421	2	8
1	10422	1	33
1	10422	2	30
1	10422	2	25
1	10422	1	17
1	10422	1	19
1	10422	2	12
1	10422	2	14
1	10422	2	35
1	10423	2	38
1	10423	2	24
1	10423	1	20
1	10423	1	14
1	10423	2	12
1	10423	2	12
1	10423	1	6
1	10423	2	2
1	10424	1	73
1	10424	2	68
1	10424	2	35
1	10424	1	15
1	10424	1	3
1	10424	2	4
1	10424	2	8
1	10425	1	46
1	10425	2	29
1	10425	2	11
1	10425	2	3
1	10425	2	0
1	10425	2	2
1	10426	1	46
1	10426	2	29
1	10426	2	11
1	10426	2	3
1	10426	2	0
1	10426	2	2
1	10427	2	30
1	10427	1	20
1	10428	1	24
1	10428	2	1
1	10428	2	15
1	10429	2	16
1	10429	1	17
1	10429	2	30
1	10429	1	18
1	10429	1	19
1	10430	2	28
1	10430	2	33
1	10430	2	35
1	10430	2	64
1	10430	1	24
1	10431	1	62
1	10431	1	23
1	10432	1	45
1	10432	1	18
1	10432	1	16
1	10432	2	14
1	10432	1	9
1	10432	2	4
1	10433	1	20
1	10433	1	26
1	10433	2	30
1	10434	1	19
1	10434	1	19
1	10435	1	27
1	10435	2	2
1	10436	2	48
1	10436	2	17
1	10436	2	19
1	10436	2	15
1	10436	1	11
1	10436	2	11
1	10436	1	6
1	10437	2	50
1	10437	1	29
1	10437	1	5
1	10437	2	1
1	10437	1	15
1	10438	1	48
1	10438	1	79
1	10438	2	25
1	10439	1	15
1	10439	1	13
1	10439	1	26
1	10439	1	25
1	10439	2	16
1	10439	2	13
1	10439	2	15
1	10439	2	8
1	10439	2	28
1	10439	2	22
1	10440	1	28
1	10440	2	5
1	10440	2	20
1	10441	2	26
1	10441	2	1
1	10442	1	39
1	10442	2	10
1	10442	2	4
1	10443	1	17
1	10443	1	14
1	10443	1	11
1	10443	2	56
1	10444	2	18
1	10444	1	19
1	10444	1	1
1	10445	1	13
1	10445	2	2
1	10445	2	16
1	10445	2	12
1	10445	1	11
1	10445	1	2
1	10446	1	28
1	10446	2	24
1	10447	1	27
1	10447	2	32
1	10447	2	55
1	10447	1	60
1	10448	1	5
1	10448	2	25
1	10449	1	66
1	10449	2	17
1	10449	2	42
1	10449	2	15
1	10450	1	35
1	10450	2	11
1	10450	2	5
1	10450	1	3
1	10450	1	16
1	10451	1	18
1	10452	2	16
1	10452	1	17
1	10452	2	30
1	10452	1	18
1	10452	1	19
1	10453	2	49
1	10453	1	11
1	10453	2	16
1	10454	1	62
1	10454	1	23
1	10455	2	60
1	10455	2	12
1	10455	1	18
1	10455	1	15
1	10455	1	23
1	10456	2	28
1	10456	1	46
1	10456	2	12
1	10456	2	10
1	10456	2	7
1	10457	2	28
1	10457	1	0
1	10458	1	40
1	10458	1	20
1	10458	1	17
1	10458	1	14
1	10458	1	12
1	10458	2	10
1	10458	1	5
1	10459	1	21
1	10459	2	19
1	10459	2	17
1	10459	2	15
1	10460	2	15
1	10460	1	1
1	10460	2	3
1	10461	2	50
1	10461	1	19
1	10461	2	17
1	10461	2	29
1	10461	1	12
1	10461	2	7
1	10461	2	1
1	10461	1	7
1	10462	1	3
1	10463	2	28
1	10463	1	4
1	10463	1	40
1	10464	1	24
1	10464	2	21
1	10464	1	17
1	10465	1	31
1	10465	2	20
1	10465	2	2
1	10466	1	44
1	10466	2	18
1	10466	2	13
1	10466	2	10
1	10466	1	7
1	10466	1	3
1	10467	1	30
1	10468	2	42
1	10468	1	20
1	10468	2	23
1	10468	1	13
1	10468	2	12
1	10468	2	12
1	10468	2	6
1	10468	1	6
1	10469	2	15
1	10469	2	8
1	10470	1	33
1	10471	1	36
1	10471	2	19
1	10471	2	6
1	10471	2	4
1	10471	2	1
1	10472	1	51
1	10472	2	14
1	10472	2	12
1	10472	1	6
1	10472	2	4
1	10472	2	0
1	10473	2	26
1	10473	2	27
1	10474	2	28
1	10474	1	4
1	10474	1	40
1	10475	1	3
1	10475	2	67
1	10475	1	3
1	10475	2	2
1	10475	2	13
1	10475	1	10
1	10475	2	15
1	10475	1	17
1	10475	2	18
1	10475	1	36
1	10476	2	26
1	10476	1	25
1	10477	1	18
1	10477	2	13
1	10477	2	13
1	10478	1	5
1	10478	2	25
1	10479	1	35
1	10479	2	29
1	10480	1	20
1	10481	2	17
1	10481	2	14
1	10481	2	10
1	10481	2	4
1	10481	2	3
1	10481	1	2
1	10481	1	4
1	10481	2	25
1	10481	2	32
1	10481	1	39
1	10482	2	28
1	10482	2	33
1	10482	2	35
1	10482	2	64
1	10482	1	24
1	10483	2	38
1	10483	1	18
1	10483	1	15
1	10483	1	11
1	10483	1	6
1	10484	2	50
1	10484	1	27
1	10484	1	17
1	10484	2	18
1	10484	1	13
1	10485	1	76
1	10485	2	51
1	10485	1	24
1	10485	1	20
1	10485	2	18
1	10485	1	16
1	10485	1	13
1	10485	2	10
1	10485	1	24
1	10486	2	40
1	10486	1	18
1	10487	1	3
1	10487	1	30
1	10487	2	6
1	10487	2	8
1	10488	2	30
1	10488	1	34
1	10488	1	13
1	10488	2	8
1	10488	2	6
1	10488	1	4
1	10488	2	3
1	10488	1	1
1	10489	1	36
1	10489	2	37
1	10489	2	17
1	10489	2	7
1	10489	2	6
1	10489	2	2
1	10490	2	70
1	10490	1	32
1	10490	1	40
1	10490	2	35
1	10491	1	67
1	10491	2	61
1	10491	1	9
1	10492	1	16
1	10492	2	13
1	10493	2	38
1	10493	2	21
1	10493	2	15
1	10493	1	7
1	10493	1	2
1	10494	2	62
1	10494	1	45
1	10494	1	15
1	10494	2	18
1	10495	2	30
1	10495	2	24
1	10495	1	20
1	10495	1	17
1	10496	2	70
1	10496	1	68
1	10496	2	13
1	10496	2	21
1	10496	1	2
1	10496	2	7
1	10496	1	30
1	10497	2	44
1	10497	2	18
1	10497	2	2
1	10498	1	34
1	10498	2	27
1	10498	2	13
1	10499	1	21
1	10499	2	19
1	10500	1	20
1	10500	1	6
1	10500	1	21
1	10501	1	53
1	10501	2	17
1	10501	1	19
1	10501	1	13
1	10501	2	10
1	10501	2	7
1	10502	1	16
1	10502	2	11
1	10502	2	10
1	10502	2	6
1	10503	2	48
1	10503	2	31
1	10503	1	29
1	10503	2	20
1	10503	1	17
1	10503	1	15
1	10503	1	12
1	10503	2	9
1	10504	2	44
